TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud
TX000605,AC00398,175.07,2023-09-04 17:46:20,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,169,1,1040.25,2024-11-04 08:08:15,-36858115.0,False,4,0.6597972568843339,False,False,0.24625069988935983,False,False
TX000821,AC00339,383.69,2023-10-31 17:06:08,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,285,1,8371.11,2024-11-04 08:10:03,-31935835.0,False,0,2.5181866699614233,False,False,0.1423742323777143,False,False
TX002487,AC00202,377.04,2023-03-16 16:52:04,Debit,Chicago,D000587,203.170.198.177,M054,ATM,64,1,3812.87,2024-11-04 08:09:54,-51722270.0,False,4,1.1831715855753933,False,False,0.24329837188566023,False,False
TX002356,AC00238,335.68,2023-11-06 17:20:40,Debit,Tucson,D000558,86.83.61.143,M062,Online,142,1,1188.95,2024-11-04 08:11:20,-31416640.0,False,4,0.5969239150625526,False,False,0.25141253202109,False,False
TX000710,AC00462,99.76,2023-08-07 16:21:37,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,131,1,416.89,2024-11-04 08:06:26,-39282289.0,False,4,0.5417958873531592,False,False,0.24601019327081358,False,False
TX001203,AC00108,290.02,2023-09-25 17:48:55,Debit,Milwaukee,D000406,173.252.44.183,M005,Branch,246,1,4746.71,2024-11-04 08:07:56,-35043541.0,False,4,1.8504188397195331,False,False,0.18006850592321377,False,False
TX000628,AC00403,22.81,2023-05-29 17:53:03,Debit,New York,D000065,81.102.230.41,M083,Online,75,1,3634.76,2024-11-04 08:07:59,-45324896.0,False,4,1.0100592241989725,False,False,0.2394628710012109,False,False
TX002274,AC00357,806.97,2023-03-07 17:48:05,Debit,Seattle,D000691,193.221.15.59,M028,Online,11,1,102.2,2024-11-04 08:08:53,-52496448.0,False,1,1.8499288729524799,False,False,0.08157740443562567,False,False
TX001518,AC00302,736.53,2023-05-10 17:05:08,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,120,1,9826.26,2024-11-04 08:09:38,-46969470.0,False,1,1.5484960582444613,False,False,0.16537251257235702,False,False
TX000201,AC00113,307.41,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,14,1,1057.0,2024-11-04 08:09:48,-44116616.0,False,4,1.6677065469157568,False,False,0.19316600362877223,False,False
TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,73,1,1824.19,2024-11-04 08:11:13,-54400943.0,False,4,1.1475298508198277,False,False,0.23081191804475504,False,False
TX002417,AC00069,315.13,2023-12-05 16:04:34,Debit,Omaha,D000171,107.248.120.12,M045,Branch,143,1,6570.94,2024-11-04 08:07:21,-28915367.0,False,0,0.8029790975768609,False,False,0.24737027609809187,False,False
TX000515,AC00127,539.81,2023-02-21 16:14:16,Debit,San Francisco,D000632,51.196.87.214,M064,Online,177,1,2051.25,2024-11-04 08:09:05,-53711689.0,False,4,1.3956375012588642,False,False,0.2085055988891742,False,False
TX001235,AC00090,11.19,2023-01-02 17:34:13,Debit,Austin,D000384,195.237.152.198,M090,ATM,40,1,9877.17,2024-11-04 08:12:22,-58027089.0,False,0,1.257827183406308,False,False,0.18716665403353916,False,False
TX002351,AC00076,61.66,2023-02-10 16:34:00,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,86,1,5705.4,2024-11-04 08:06:48,-54660768.0,False,0,1.0086525620841407,False,False,0.24619437244381875,False,False
TX000847,AC00173,224.19,2023-09-21 16:42:38,Debit,Houston,D000266,46.150.175.171,M017,ATM,93,1,8475.47,2024-11-04 08:07:34,-35393096.0,False,0,0.2817224810138325,False,False,0.23658436064444943,False,False
TX001781,AC00183,637.34,2023-09-01 16:19:43,Debit,Indianapolis,D000304,150.83.4.238,M018,ATM,278,1,5183.5,2024-11-04 08:09:55,-37122612.0,False,1,2.3769869222196753,False,False,0.12691167172945583,False,False
TX000595,AC00051,312.47,2023-05-02 17:24:26,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,148,4,9419.27,2024-11-04 08:08:05,-47659419.0,True,3,1.1921591097189825,False,True,0.027234205786843324,False,True
TX001754,AC00426,668.78,2023-10-23 17:25:04,Debit,Mesa,D000217,11.188.75.155,M094,ATM,141,1,983.68,2024-11-04 08:09:12,-32625848.0,False,1,1.0610394203605311,False,False,0.20861985139297928,False,False
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,143,1,3484.32,2024-11-04 08:09:59,-27445330.0,False,4,0.7561868589328855,False,False,0.24703639289935747,False,False
TX001485,AC00060,440.94,2023-09-13 18:38:27,Debit,San Antonio,D000133,189.20.224.220,M008,Online,148,1,7303.23,2024-11-04 08:11:22,-36077575.0,False,0,1.0157918791550016,False,False,0.22376470260067172,False,False
TX001591,AC00172,1143.67,2023-10-30 16:18:48,Debit,Atlanta,D000056,184.4.253.143,M048,Online,111,1,7677.76,2024-11-04 08:10:41,-32025113.0,False,1,1.3867778348181523,False,False,0.11629261961803794,False,False
TX000779,AC00078,567.92,2023-06-20 16:27:07,Debit,Columbus,D000358,213.207.62.176,M042,Online,14,1,3779.47,2024-11-04 08:12:12,-43429505.0,False,1,1.7696622085023797,False,False,0.17154008500088175,False,False
TX000198,AC00107,20.36,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,75,1,2762.48,2024-11-04 08:11:15,-40489737.0,False,4,0.9492184851053695,False,False,0.23942109565221487,False,False
TX000966,AC00114,477.07,2023-11-27 16:30:37,Debit,Columbus,D000503,80.75.92.66,M096,Online,278,1,6568.07,2024-11-04 08:07:34,-29605017.0,False,0,2.581796128226616,False,False,0.14473990940847892,False,False
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,41,1,4475.22,2024-11-04 08:11:29,-58029582.0,False,1,1.430066617388258,False,False,0.21459229896332582,False,False
TX001270,AC00231,189.77,2023-02-27 16:08:40,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,24,1,6570.36,2024-11-04 08:11:28,-53193768.0,False,0,1.367119599957372,False,False,0.22273817356533399,False,False
TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,22,1,9642.12,2024-11-04 08:10:49,-41959957.0,False,0,1.710626033903495,False,False,0.16426087210989393,False,False
TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,39,1,6100.98,2024-11-04 08:10:31,-53796606.0,False,0,1.2713203891765432,False,False,0.24816493639031356,False,False
TX001137,AC00032,341.67,2023-03-06 16:45:24,Debit,Omaha,D000160,140.94.123.72,M037,Branch,96,5,1442.29,2024-11-04 08:09:03,-52586619.0,True,3,2.0818873936934743,False,True,-0.02580371260644454,True,True
TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,D000016,136.104.90.223,M007,Branch,165,1,5422.53,2024-11-04 08:09:35,-41094741.0,False,4,1.3936450821769244,False,False,0.22023634958152344,False,False
TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Phoenix,D000446,198.39.35.23,M042,Branch,57,1,11088.95,2024-11-04 08:08:14,-27180858.0,False,0,1.064389028115118,False,False,0.18025037770045926,False,False
TX002289,AC00149,336.01,2023-11-09 18:45:10,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,121,4,9938.2,2024-11-04 08:08:51,-31152221.0,True,3,1.3131771340995544,False,True,0.016554775173351688,False,True
TX000513,AC00012,8.65,2023-06-05 17:08:37,Debit,Las Vegas,D000309,200.136.146.93,M037,Online,273,1,10778.35,2024-11-04 08:09:03,-44722826.0,False,0,2.4349080384748465,False,False,0.11400336267066102,False,False
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,109,1,1585.98,2024-11-04 08:07:38,-46449661.0,False,4,0.4285065246529475,False,False,0.2540126900665933,False,False
TX001568,AC00453,159.0,2023-03-06 18:04:32,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,38,1,369.79,2024-11-04 08:08:35,-52581843.0,False,4,1.3389461929309225,False,False,0.22498392401055267,False,False
TX000274,AC00455,178.87,2023-05-23 16:03:54,Debit,Baltimore,D000663,134.247.5.188,M001,Online,180,1,5241.23,2024-11-04 08:10:16,-45849982.0,False,4,1.1094771618159216,False,False,0.24579943895091666,False,False
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,30,1,12723.62,2024-11-04 08:11:48,-49559010.0,False,0,1.6244540846990876,False,False,0.13606138874700324,False,False
TX001075,AC00248,44.54,2023-10-16 16:23:58,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,164,1,362.4,2024-11-04 08:07:59,-33234241.0,False,4,0.8545963686684687,False,False,0.22358023401760613,False,False
TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,111,1,14365.18,2024-11-04 08:08:23,-27181319.0,False,0,1.6614088308345214,False,False,0.11868866021885127,False,False
TX001860,AC00029,116.97,2023-07-12 16:52:54,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,299,1,729.7,2024-11-04 08:08:24,-41526930.0,False,4,2.4707189366599938,False,False,0.11451607874852254,False,False
TX002382,AC00452,45.92,2023-06-19 17:25:35,Debit,Nashville,D000622,120.170.93.69,M087,ATM,23,1,544.56,2024-11-04 08:06:32,-43512057.0,False,4,1.6003212068803458,False,False,0.19526125474323658,False,False
TX002354,AC00392,34.93,2023-10-16 16:11:52,Debit,Columbus,D000434,172.111.76.65,M056,Branch,72,1,2810.37,2024-11-04 08:11:12,-33235160.0,False,4,0.955969641025626,False,False,0.24403341714723437,False,False
TX001495,AC00142,25.58,2023-11-16 16:33:22,Debit,Omaha,D000083,194.29.57.163,M048,ATM,166,1,6741.41,2024-11-04 08:06:29,-30555187.0,False,0,1.1184539133780176,False,False,0.22780328986564508,False,False
TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,148,1,8361.7,2024-11-04 08:09:47,-39277276.0,False,0,0.6914895755691137,False,False,0.24020513390337905,False,False
TX001845,AC00356,8.75,2023-06-15 16:10:51,Debit,Louisville,D000502,6.44.165.160,M043,ATM,199,1,4044.62,2024-11-04 08:10:17,-43862366.0,False,4,1.2946095358761938,False,False,0.19158012869337693,False,False
TX000492,AC00318,505.19,2023-03-14 16:25:04,Debit,Kansas City,D000660,60.89.202.192,M023,ATM,128,5,5326.68,2024-11-04 08:10:19,-51896715.0,True,3,1.9796264855923393,False,True,-0.0273826126301161,True,True
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,103,1,8994.67,2024-11-04 08:10:51,-53018090.0,False,0,0.8441522530411263,False,False,0.21592914167763672,False,False
TX001097,AC00444,82.67,2023-08-25 16:40:17,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,46,1,290.59,2024-11-04 08:07:11,-37726014.0,False,4,1.2899522352997217,False,False,0.22350758876594018,False,False
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,46,1,824.71,2024-11-04 08:11:48,-57161067.0,False,4,1.2162311515866446,False,False,0.23768129463055937,False,False
TX000296,AC00272,20.54,2023-08-21 18:09:24,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,72,1,5327.03,2024-11-04 08:07:28,-38066284.0,False,0,1.2369738991897319,False,False,0.2372204335245457,False,False
TX000825,AC00319,60.99,2023-08-01 17:14:17,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,58,1,7281.46,2024-11-04 08:07:51,-39797614.0,False,0,0.9921347700124228,False,False,0.23231607438113316,False,False
TX000002,AC00455,376.24,2023-06-27 16:44:19,Debit,Houston,D000051,13.149.61.4,M052,ATM,141,1,13758.91,2024-11-04 08:09:35,-42823516.0,False,0,1.4863004701659661,False,False,0.1365928887543162,False,False
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,265,1,12904.66,2024-11-04 08:09:41,-31677829.0,False,0,2.6114274894706693,False,False,0.0833494104322472,False,False
TX000895,AC00133,110.08,2023-11-20 17:15:13,Debit,Detroit,D000560,207.157.126.125,M059,Branch,95,1,1447.26,2024-11-04 08:08:19,-30207186.0,False,4,0.5537049209904455,False,False,0.258537631367028,False,False
TX002400,AC00088,217.61,2023-02-28 17:34:08,Debit,Omaha,D000512,19.228.76.177,M039,Online,120,1,1661.1,2024-11-04 08:11:11,-53102223.0,False,4,0.1816957079063978,False,False,0.2496039210180242,False,False
TX001232,AC00328,38.37,2023-09-01 16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,135,1,8647.04,2024-11-04 08:10:04,-37123346.0,False,0,0.6704955748913892,False,False,0.2373095065477433,False,False
TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,73,1,5670.82,2024-11-04 08:07:52,-26836215.0,False,0,1.042664166422351,False,False,0.2576091250667079,False,False
TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,34,1,1447.35,2024-11-04 08:08:09,-58028573.0,False,4,1.3239740847194315,False,False,0.23288456054333562,False,False
TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,43,1,4576.78,2024-11-04 08:08:53,-27617229.0,False,4,1.3605925377316535,False,False,0.23807925581995593,False,False
TX001826,AC00458,5.71,2023-12-01 17:35:32,Debit,Tucson,D000231,109.42.41.157,M071,Branch,106,1,1285.42,2024-11-04 08:10:30,-29255698.0,False,4,0.7279333174346116,False,False,0.23044242065085652,False,False
TX001825,AC00289,93.82,2023-06-26 17:37:20,Debit,San Diego,D000018,16.250.113.156,M006,Online,176,1,8422.06,2024-11-04 08:11:15,-42906835.0,False,0,0.9906976689406003,False,False,0.21369069095463605,False,False
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,112.86.148.212,M053,ATM,103,1,2513.51,2024-11-04 08:12:04,-50767547.0,False,1,0.9451219844914039,False,False,0.14033057737298182,False,False
TX001674,AC00002,331.66,2023-09-11 17:52:59,Debit,Las Vegas,D000041,1.198.76.182,M040,ATM,145,1,7216.3,2024-11-04 08:08:23,-36252924.0,False,0,0.7433441090085204,False,False,0.2452308160578514,False,False
TX002270,AC00197,25.77,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,Online,18,1,4331.54,2024-11-04 08:06:40,-34443249.0,False,4,1.7359744516943665,False,False,0.1861564089121887,False,False
TX000564,AC00223,12.04,2023-11-15 16:08:52,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,58,1,6213.32,2024-11-04 08:08:25,-30643173.0,False,0,1.2136053752474187,False,False,0.23283399456420523,False,False
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,56,1,800.93,2024-11-04 08:10:10,-45934291.0,False,4,1.147277548576667,False,False,0.24230307309759896,False,False
TX001474,AC00030,384.41,2023-04-17 16:53:29,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,65,1,7831.56,2024-11-04 08:10:13,-48957404.0,False,0,0.9262242705266598,False,False,0.23511589231010344,False,False
TX001632,AC00380,17.1,2023-12-25 16:56:06,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,101,1,1619.54,2024-11-04 08:11:05,-27184499.0,False,4,0.7062717808844352,False,False,0.24109590735639735,False,False
TX002336,AC00048,14.1,2023-12-25 17:13:46,Debit,Louisville,D000099,164.75.163.220,M027,Branch,73,1,6949.21,2024-11-04 08:08:16,-27183270.0,False,0,0.984363357049337,False,False,0.23423235739516707,False,False
TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,32,1,4891.56,2024-11-04 08:11:22,-48960421.0,False,4,1.6525188382501859,False,False,0.20646631504600166,False,False
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,53,1,8356.08,2024-11-04 08:08:41,-50166800.0,False,0,0.8621033055461519,False,False,0.22769477391804854,False,False
TX001813,AC00054,67.33,2023-04-13 18:15:52,Debit,Detroit,D000538,133.63.96.21,M073,Online,36,1,5925.98,2024-11-04 08:07:11,-49297879.0,False,0,1.38823311049947,False,False,0.23843771712631295,False,False
TX000853,AC00068,259.9,2023-06-22 16:08:43,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,100,1,914.28,2024-11-04 08:07:29,-43257526.0,False,4,0.5482215769463175,False,False,0.24951136308833205,False,False
TX002301,AC00038,301.73,2023-06-27 16:40:58,Debit,Tucson,D000006,165.143.173.165,M044,Online,163,1,990.74,2024-11-04 08:07:10,-42823572.0,False,4,0.7038651977625976,False,False,0.24181805312159455,False,False
TX001633,AC00118,287.05,2023-04-14 16:00:51,Debit,Milwaukee,D000356,141.169.67.34,M058,ATM,212,1,1204.65,2024-11-04 08:10:59,-49219808.0,False,4,1.2709843399328287,False,False,0.21260492670341574,False,False
TX002504,AC00427,270.25,2023-11-06 16:56:41,Debit,Tucson,D000224,147.114.91.132,M065,ATM,42,1,5414.97,2024-11-04 08:10:48,-31418047.0,False,0,1.331671735753019,False,False,0.23887739745607794,False,False
TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,26,1,4575.98,2024-11-04 08:08:38,-56821916.0,False,4,1.625457552186187,False,False,0.20388492052306628,False,False
TX000408,AC00208,195.12,2023-07-25 17:42:45,Debit,Louisville,D000603,199.103.32.145,M043,ATM,144,1,6101.15,2024-11-04 08:10:40,-40400875.0,False,0,0.8253702862186403,False,False,0.25136727339623277,False,False
TX000832,AC00386,39.69,2023-04-24 17:16:27,Debit,Austin,D000539,219.98.242.240,M089,Online,163,1,3524.68,2024-11-04 08:07:44,-48351077.0,False,4,0.8122730382280544,False,False,0.22866439861752774,False,False
TX001853,AC00304,73.01,2023-05-09 17:02:28,Debit,Houston,D000402,193.217.248.188,M070,ATM,101,1,2833.12,2024-11-04 08:09:48,-47056040.0,False,4,0.5726532962979776,False,False,0.25249128948026367,False,False
TX001911,AC00366,199.09,2023-05-19 16:54:16,Debit,Detroit,D000663,157.47.114.20,M078,Online,89,1,1658.52,2024-11-04 08:08:46,-46192470.0,False,4,0.5489484746179736,False,False,0.25850521769711055,False,False
TX000912,AC00222,471.84,2023-09-29 17:31:24,Debit,Raleigh,D000163,137.33.78.168,M080,ATM,138,1,1044.33,2024-11-04 08:08:45,-34699041.0,False,4,1.020793992624289,False,False,0.23377872139178418,False,False
TX001794,AC00432,11.09,2023-10-31 16:54:40,Debit,Charlotte,D000137,41.110.46.150,M094,Branch,95,1,2990.05,2024-11-04 08:10:21,-31936541.0,False,4,0.7927789969238778,False,False,0.23841010062814671,False,False
TX001664,AC00063,27.94,2023-11-03 18:44:38,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,120,1,1893.44,2024-11-04 08:08:30,-31670632.0,False,4,0.5648535638485638,False,False,0.24301987191698787,False,False
TX001259,AC00020,603.23,2023-08-24 17:34:13,Debit,Detroit,D000238,38.210.156.148,M017,Branch,48,1,117.98,2024-11-04 08:08:18,-37809245.0,False,1,1.6667756724126888,False,False,0.16700697999761543,False,False
TX000803,AC00411,362.27,2023-05-11 16:36:38,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,47,1,6003.59,2024-11-04 08:07:35,-46884657.0,False,0,1.2758757195525938,False,False,0.24204842589924608,False,False
TX000811,AC00125,178.91,2023-03-15 16:37:04,Debit,Omaha,D000041,35.67.21.23,M035,ATM,19,1,8870.89,2024-11-04 08:07:06,-51809402.0,False,0,1.3177342582523792,False,False,0.19819938528564812,False,False
TX001698,AC00067,172.5,2023-11-14 16:23:09,Debit,Columbus,D000635,203.99.96.114,M065,Online,31,1,6851.16,2024-11-04 08:11:14,-30728885.0,False,0,1.2517559194274999,False,False,0.23346954794697844,False,False
TX001816,AC00355,317.94,2023-01-25 17:46:40,Debit,Los Angeles,D000335,170.54.231.239,M091,ATM,124,1,2996.51,2024-11-04 08:11:41,-56039101.0,False,4,0.49987487040981277,False,False,0.24563604361768343,False,False
TX001824,AC00137,31.39,2023-01-09 17:09:31,Debit,Tucson,D000214,186.57.149.225,M068,ATM,15,1,998.49,2024-11-04 08:06:27,-57423416.0,False,4,1.6952836473053934,False,False,0.17741123480403437,False,False
TX001622,AC00063,37.4,2023-08-01 17:54:56,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,84,1,1519.51,2024-11-04 08:12:08,-39795432.0,False,4,0.813551914146069,False,False,0.24910381437964452,False,False
TX002447,AC00014,719.76,2023-03-30 17:50:23,Debit,San Francisco,D000548,161.25.82.11,M038,Branch,190,1,690.52,2024-11-04 08:11:25,-50509262.0,False,1,1.4067553333771017,False,False,0.1693673868443773,False,False
TX001630,AC00334,378.2,2023-01-09 17:12:40,Debit,Mesa,D000588,21.122.39.207,M008,Branch,167,1,7372.81,2024-11-04 08:11:02,-57423502.0,False,0,1.0334011250657955,False,False,0.22111054636021577,False,False
TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,16.131.3.140,M011,Branch,107,1,1423.2,2024-11-04 08:11:43,-43255977.0,False,4,0.4508749045270804,False,False,0.2545299603085743,False,False
TX001780,AC00349,268.7,2023-10-03 16:16:01,Debit,Milwaukee,D000243,98.39.212.221,M013,ATM,63,1,2104.74,2024-11-04 08:06:40,-34357839.0,False,4,0.9423379704929987,False,False,0.24639276255365228,False,False
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,124,1,5003.22,2024-11-04 08:12:18,-36163162.0,False,1,0.5518984067924201,False,False,0.2124598031404305,False,False
TX002146,AC00116,5.29,2023-03-08 18:51:57,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,276,1,11263.89,2024-11-04 08:09:14,-52406237.0,False,0,2.50796707113045,False,False,0.10302255404483807,False,False
TX001761,AC00259,373.99,2023-10-23 16:27:20,Debit,Sacramento,D000617,11.3.59.231,M097,ATM,140,1,8590.5,2024-11-04 08:07:10,-32629190.0,False,0,0.6914434685169407,False,False,0.230364645029838,False,False
TX002413,AC00155,91.5,2023-03-27 16:26:42,Debit,Omaha,D000113,168.128.200.203,M033,ATM,77,1,667.66,2024-11-04 08:07:56,-50773274.0,False,4,0.8663556962737377,False,False,0.2513136026900729,False,False
TX002380,AC00443,684.5,2023-07-31 18:52:14,Debit,Fort Worth,D000075,190.251.45.32,M035,Branch,76,1,6258.63,2024-11-04 08:10:14,-39878280.0,False,1,1.0049454225223253,False,False,0.198773363979305,False,False
TX002122,AC00090,320.11,2023-08-31 16:26:37,Debit,El Paso,D000614,85.240.254.83,M025,Branch,130,1,4076.48,2024-11-04 08:07:38,-37208461.0,False,4,0.6826731754446209,False,False,0.24889171373033214,False,False
TX002317,AC00443,524.55,2023-09-19 16:32:00,Debit,El Paso,D000279,76.0.164.168,M039,ATM,175,1,8292.75,2024-11-04 08:07:00,-35566500.0,False,0,1.4059394657699444,False,False,0.18941040547356863,False,False
TX001026,AC00214,101.34,2023-03-03 17:49:53,Debit,Boston,D000501,147.227.81.224,M068,ATM,46,1,703.26,2024-11-04 08:10:15,-52842022.0,False,4,1.237160472846743,False,False,0.23442966194697212,False,False
TX000829,AC00249,70.03,2023-12-18 18:34:33,Debit,Nashville,D000005,193.221.15.59,M073,Branch,49,1,7330.31,2024-11-04 08:07:55,-27783202.0,False,0,1.0743474646117022,False,False,0.2380347512929072,False,False
TX001317,AC00125,220.23,2023-09-18 18:35:23,Debit,Milwaukee,D000663,19.20.13.234,M059,ATM,48,1,3438.02,2024-11-04 08:06:33,-35645470.0,False,4,1.1711564272608301,False,False,0.24152663152628018,False,False
TX002307,AC00489,209.09,2023-11-07 18:44:46,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,203,1,9100.81,2024-11-04 08:06:31,-31324905.0,False,0,1.289272848146133,False,False,0.19234261919234658,False,False
TX000719,AC00467,105.53,2023-06-16 16:36:20,Debit,Colorado Springs,D000003,53.131.194.183,M026,Online,88,1,1433.66,2024-11-04 08:10:14,-43774434.0,False,4,0.6444347426281601,False,False,0.2557920588562796,False,False
TX000874,AC00253,758.12,2023-07-03 18:46:29,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,90,1,6164.65,2024-11-04 08:11:14,-42297885.0,False,1,0.7493286106990215,False,False,0.19293345202824014,False,False
TX000742,AC00164,388.65,2023-02-21 16:02:33,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,43,1,7896.85,2024-11-04 08:08:15,-53712342.0,False,0,1.1733192220708337,False,False,0.22912679257516688,False,False
TX001440,AC00090,81.51,2023-08-10 16:10:22,Debit,Washington,D000079,192.95.36.246,M059,Branch,97,1,865.49,2024-11-04 08:07:15,-39023813.0,False,4,0.6484267161732854,False,False,0.25254769299573976,False,False
TX001645,AC00106,329.75,2023-12-25 17:31:53,Debit,Sacramento,D000369,160.160.113.117,M064,Online,211,1,6009.43,2024-11-04 08:09:57,-27182284.0,False,0,1.62343277111461,False,False,0.2073098931521466,False,False
TX002225,AC00143,281.47,2023-08-18 17:02:15,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,142,1,4437.48,2024-11-04 08:11:13,-38329738.0,False,4,0.716775931354723,False,False,0.2528244265175886,False,False
TX001534,AC00294,344.27,2023-09-19 17:23:14,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,123,1,1918.36,2024-11-04 08:09:37,-35563583.0,False,4,0.5371194739774753,False,False,0.24923332336046733,False,False
TX000681,AC00328,139.72,2023-01-16 17:53:00,Debit,Memphis,D000516,219.98.242.240,M033,Branch,201,1,5058.83,2024-11-04 08:08:24,-56816124.0,False,4,1.3101578822949076,False,False,0.22263940617731576,False,False
TX001380,AC00126,77.53,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,55,1,5158.6,2024-11-04 08:07:12,-40399607.0,False,0,1.3131626547032176,False,False,0.2452151602341382,False,False
TX000699,AC00277,470.3,2023-09-12 18:46:45,Debit,Austin,D000695,41.110.46.150,M091,ATM,88,1,8524.09,2024-11-04 08:08:00,-36163275.0,False,0,0.9592784136918199,False,False,0.21184408238149693,False,False
TX001549,AC00172,870.3,2023-08-28 17:56:39,Debit,San Jose,D000200,143.212.47.226,M003,ATM,229,1,3688.98,2024-11-04 08:08:54,-37462335.0,False,1,1.5587385732719499,False,False,0.10145694390269511,False,False
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,241,1,6987.4,2024-11-04 08:10:05,-49565137.0,False,1,1.9365080653916584,False,False,0.1407833580311314,False,False
TX000963,AC00124,55.86,2023-01-23 17:18:16,Debit,Seattle,D000211,200.136.146.93,M007,Online,68,1,5346.46,2024-11-04 08:06:59,-56213323.0,False,0,1.2025215901340378,False,False,0.2451833376523887,False,False
TX002320,AC00042,135.94,2023-01-18 16:48:32,Debit,Houston,D000489,58.1.27.124,M020,Branch,258,1,4710.21,2024-11-04 08:10:02,-56647290.0,False,4,1.9809901453545324,False,False,0.176232124651581,False,False
