,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Customer_ID,TimeSinceLastTransaction,Fraud,Threat Level,Threat_Level
1623,TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,255,1,187.65,2024-11-04 08:08:19,63670,-45933048.0,0,0.0,Low
1624,TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,32,1,1435.72,2024-11-04 08:07:09,50215,-54056748.0,0,0.0,Low
1625,TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,176,1,825.69,2024-11-04 08:09:11,29497,-34790062.0,0,0.0,Low
1626,TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,224,1,5803.89,2024-11-04 08:09:42,71146,-46538428.0,0,0.0,Low
1627,TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,165,1,3134.47,2024-11-04 08:07:24,11229,-43342027.0,0,0.0,Low
1628,TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,125,1,5374.69,2024-11-04 08:06:44,43226,-40224745.0,0,0.0,Low
1629,TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,31,1,1570.22,2024-11-04 08:08:00,94205,-35301918.0,0,0.0,Low
1630,TX002102,AC00374,51.2,2023-03-13 18:45:47,Debit,Tucson,D000105,21.97.154.92,M066,Online,83,1,730.6,2024-11-04 08:06:44,82579,-51974457.0,0,0.0,Low
1631,TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,32,1,4891.56,2024-11-04 08:11:22,34595,-48960421.0,0,0.0,Low
1632,TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,102,1,7682.0,2024-11-04 08:11:17,71152,-46971375.0,0,0.0,Low
1633,TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,39,1,6100.98,2024-11-04 08:10:31,69136,-53796606.0,0,0.0,Low
1634,TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,68,1,1562.9,2024-11-04 08:06:23,94850,-37289488.0,0,0.0,Low
1635,TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,48,1,13732.81,2024-11-04 08:10:09,28271,-57943648.0,0,0.0,Low
1636,TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,34,1,1447.35,2024-11-04 08:08:09,10558,-58028573.0,0,0.0,Low
1637,TX002112,AC00021,762.74,2023-05-02 17:24:54,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,244,1,207.1,2024-11-04 08:06:39,92558,-47659305.0,0,0.0,Low
1638,TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,38,1,3077.2,2024-11-04 08:09:59,14926,-45932429.0,0,0.0,Low
1639,TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,52,1,1983.0,2024-11-04 08:11:39,44003,-51894099.0,0,0.0,Low
1640,TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,107,1,3120.1,2024-11-04 08:06:24,81255,-29860920.0,0,0.0,Low
1641,TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,42,1,8564.46,2024-11-04 08:10:21,28974,-33059930.0,0,0.0,Low
1642,TX002121,AC00002,476.99,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,187,1,1154.48,2024-11-04 08:10:10,83450,-57341378.0,0,0.0,Low
1643,TX002122,AC00090,320.11,2023-08-31 16:26:37,Debit,El Paso,D000614,85.240.254.83,M025,Branch,130,1,4076.48,2024-11-04 08:07:38,86166,-37208461.0,0,0.0,Low
1644,TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,35,1,10628.59,2024-11-04 08:08:37,61677,-36257498.0,0,0.0,Low
1645,TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,197,1,7801.32,2024-11-04 08:10:12,79895,-28739466.0,0,0.0,Low
1646,TX002126,AC00021,416.55,2023-05-05 17:31:53,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,73,1,922.96,2024-11-04 08:07:20,55207,-47399727.0,0,0.0,Low
1647,TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,68,1,1671.86,2024-11-04 08:06:59,89294,-33226124.0,0,0.0,Low
1648,TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,73,1,5670.82,2024-11-04 08:07:52,85240,-26836215.0,0,0.0,Low
1649,TX002130,AC00304,1154.79,2023-08-02 17:52:47,Debit,Columbus,D000585,97.4.209.133,M006,ATM,108,1,6180.3,2024-11-04 08:11:47,55492,-39709140.0,0,0.0,Low
1650,TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,114,1,3956.69,2024-11-04 08:08:16,11496,-57773134.0,0,0.0,Low
1651,TX002133,AC00274,341.88,2023-06-14 16:34:43,Debit,Austin,D000321,3.11.254.2,M053,ATM,89,1,4159.52,2024-11-04 08:11:00,83498,-43947377.0,0,0.0,Low
1652,TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Boston,D000187,163.58.140.206,M010,Online,61,1,1084.65,2024-11-04 08:12:13,30867,-41700895.0,0,0.0,Low
1653,TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,51,1,9794.26,2024-11-04 08:09:10,11439,-41702562.0,0,0.0,Low
1654,TX002136,AC00241,440.43,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,23,1,5123.24,2024-11-04 08:07:52,71372,-35389578.0,0,0.0,Low
1655,TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,52,1,1381.28,2024-11-04 08:10:02,46881,-56558581.0,0,0.0,Low
1656,TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,170,1,11619.1,2024-11-04 08:10:47,83631,-27181754.0,0,0.0,Low
1657,TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,161,1,9077.62,2024-11-04 08:07:11,51299,-27186088.0,0,0.0,Low
1658,TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,73,1,1824.19,2024-11-04 08:11:13,82387,-54400943.0,0,0.0,Low
1659,TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,124,1,14352.33,2024-11-04 08:11:40,53964,-52500932.0,0,0.0,Low
1660,TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,38,1,2156.54,2024-11-04 08:11:40,83365,-45071571.0,0,0.0,Low
1661,TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,148,1,8361.7,2024-11-04 08:09:47,91858,-39277276.0,0,0.0,Low
1662,TX002145,AC00077,444.52,2023-04-04 16:11:34,Debit,Louisville,D000540,214.67.148.245,M026,Online,17,1,5424.6,2024-11-04 08:06:58,54819,-50082924.0,0,0.0,Low
1663,TX002146,AC00116,5.29,2023-03-08 18:51:57,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,276,1,11263.89,2024-11-04 08:09:14,95976,-52406237.0,0,0.0,Low
1664,TX002148,AC00457,256.95,2023-05-04 16:37:21,Debit,San Diego,D000672,49.172.82.247,M047,Branch,71,1,2531.24,2024-11-04 08:08:10,46587,-47489449.0,0,0.0,Low
1665,TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,107,2,11565.97,2024-11-04 08:08:33,66773,-53101407.0,1,4.0,High
1666,TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,142,1,13586.06,2024-11-04 08:07:40,54600,-44117903.0,0,0.0,Low
1667,TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,M027,ATM,95,1,1161.84,2024-11-04 08:07:13,62547,-39273271.0,0,0.0,Low
1668,TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Mesa,D000582,82.51.236.134,M025,Branch,53,1,1419.31,2024-11-04 08:08:06,51864,-37465258.0,0,0.0,Low
1669,TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,277,1,6142.54,2024-11-04 08:11:54,84885,-36168606.0,0,0.0,Low
1670,TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,212,1,416.37,2024-11-04 08:08:14,21744,-37465929.0,0,0.0,Low
1671,TX002158,AC00155,207.2,2024-01-01 16:12:32,Debit,Columbus,D000604,214.247.164.80,M028,Online,133,1,8092.94,2024-11-04 08:06:23,73963,-26582031.0,0,0.0,Low
1672,TX002159,AC00105,136.82,2023-08-25 18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,14,1,6229.13,2024-11-04 08:08:03,16604,-37719837.0,0,0.0,Low
1673,TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,132,5,4976.18,2024-11-04 08:11:42,10231,-54139028.0,1,3.0,Medium
1674,TX002161,AC00297,179.38,2023-08-10 18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,28,1,8741.51,2024-11-04 08:08:34,52212,-39015454.0,0,0.0,Low
1675,TX002162,AC00139,10.15,2023-02-23 16:51:34,Debit,Austin,D000531,55.139.104.163,M004,ATM,58,5,7155.04,2024-11-04 08:11:00,34604,-53536766.0,1,3.0,Medium
1676,TX002163,AC00205,26.3,2023-12-12 16:57:29,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,33,1,7473.73,2024-11-04 08:09:28,23465,-28307519.0,0,0.0,Low
1677,TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,137,1,3051.29,2024-11-04 08:10:41,60354,-51203445.0,0,0.0,Low
1678,TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,241,1,6987.4,2024-11-04 08:10:05,22832,-49565137.0,0,0.0,Low
1679,TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,167,1,5010.31,2024-11-04 08:08:44,31349,-56215069.0,0,0.0,Low
1680,TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,25,1,6760.22,2024-11-04 08:06:52,29646,-41089357.0,0,0.0,Low
1681,TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,Tucson,D000201,159.37.30.154,M034,ATM,140,1,9817.05,2024-11-04 08:07:20,73446,-33232693.0,0,0.0,Low
1682,TX002173,AC00139,345.86,2023-11-20 16:41:44,Debit,Omaha,D000448,96.162.11.85,M069,ATM,145,1,1504.64,2024-11-04 08:09:26,74140,-30209262.0,0,0.0,Low
1683,TX002174,AC00210,343.88,2023-12-11 16:37:20,Debit,Nashville,D000608,211.97.88.141,M068,Online,97,1,6486.18,2024-11-04 08:12:01,44381,-28395281.0,0,0.0,Low
1684,TX002176,AC00267,162.1,2023-12-06 17:34:01,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,151,1,8576.65,2024-11-04 08:08:09,55290,-28823648.0,0,0.0,Low
1685,TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Houston,D000630,62.152.134.92,M085,Online,234,1,1593.03,2024-11-04 08:08:11,17835,-29427184.0,0,0.0,Low
1686,TX002178,AC00272,354.91,2023-12-18 16:33:07,Debit,Boston,D000174,172.111.76.65,M086,ATM,191,1,3872.55,2024-11-04 08:09:08,47087,-27790561.0,0,0.0,Low
1687,TX002179,AC00220,38.41,2023-04-11 16:06:20,Debit,Denver,D000449,158.135.64.240,M068,ATM,117,1,9129.68,2024-11-04 08:07:27,39985,-49478467.0,0,0.0,Low
1688,TX002180,AC00276,53.52,2023-03-31 16:18:37,Debit,San Diego,D000584,163.69.89.200,M066,Branch,55,1,2227.49,2024-11-04 08:08:36,30254,-50428199.0,0,0.0,Low
1689,TX002181,AC00084,498.59,2023-10-23 18:41:35,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,138,1,2619.46,2024-11-04 08:11:11,42601,-32621376.0,0,0.0,Low
1690,TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,63,1,213.0,2024-11-04 08:09:17,34190,-44638367.0,0,0.0,Low
1691,TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,60,1,8457.09,2024-11-04 08:11:01,76814,-35048296.0,0,0.0,Low
1692,TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,27,1,6290.62,2024-11-04 08:07:29,80478,-36086005.0,0,0.0,Low
1693,TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,152,1,11795.12,2024-11-04 08:10:26,86318,-44111937.0,0,0.0,Low
1694,TX002187,AC00257,512.76,2023-04-11 16:37:54,Debit,Fresno,D000678,210.228.226.64,M080,ATM,26,1,5121.36,2024-11-04 08:07:06,53828,-49476552.0,0,0.0,Low
1695,TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,53,1,8356.08,2024-11-04 08:08:41,22668,-50166800.0,0,0.0,Low
1696,TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,San Jose,D000031,40.45.69.120,M005,Online,61,1,6062.94,2024-11-04 08:10:42,94074,-56822085.0,0,0.0,Low
1697,TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,58,1,7588.67,2024-11-04 08:10:28,77831,-48354134.0,0,0.0,Low
1698,TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,51.196.87.214,M037,Online,139,1,1889.78,2024-11-04 08:10:42,77601,-33233891.0,0,0.0,Low
1699,TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Charlotte,D000407,62.27.235.199,M099,Online,90,1,1769.06,2024-11-04 08:06:52,58089,-28994096.0,0,0.0,Low
1700,TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,26,1,4575.98,2024-11-04 08:08:38,35655,-56821916.0,0,0.0,Low
1701,TX002198,AC00145,515.57,2023-01-02 17:26:34,Debit,Columbus,D000196,147.227.81.224,M027,ATM,56,1,9269.67,2024-11-04 08:06:54,49135,-58027220.0,0,0.0,Low
1702,TX002199,AC00131,332.15,2023-10-16 17:12:32,Debit,Dallas,D000421,37.213.85.222,M030,ATM,105,1,9749.46,2024-11-04 08:07:16,37418,-33231284.0,0,0.0,Low
1703,TX002200,AC00224,177.94,2023-09-26 16:08:25,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,173,1,123.24,2024-11-04 08:11:29,79371,-34963384.0,0,0.0,Low
1704,TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,141,1,4718.51,2024-11-04 08:06:27,16136,-35653868.0,0,0.0,Low
1705,TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,68.254.244.208,M075,Online,84,1,1171.98,2024-11-04 08:08:41,15235,-28395882.0,1,2.0,Medium
1706,TX002203,AC00133,240.03,2023-02-27 17:25:09,Debit,Atlanta,D000575,211.45.75.44,M079,Online,31,1,7807.73,2024-11-04 08:09:41,36517,-53189072.0,0,0.0,Low
1707,TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,240,1,7483.01,2024-11-04 08:11:10,56434,-42818200.0,0,0.0,Low
1708,TX002205,AC00358,474.77,2023-10-06 18:26:45,Debit,Boston,D000164,65.124.242.67,M038,Online,284,1,8494.53,2024-11-04 08:06:24,84546,-34090779.0,0,0.0,Low
1709,TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,103,1,8994.67,2024-11-04 08:10:51,13571,-53018090.0,0,0.0,Low
1710,TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,43,1,4576.78,2024-11-04 08:08:53,93136,-27617229.0,0,0.0,Low
1711,TX002208,AC00430,5.76,2023-08-28 17:13:52,Debit,Houston,D000277,145.246.171.225,M070,Branch,164,1,5859.79,2024-11-04 08:09:21,55557,-37464929.0,0,0.0,Low
1712,TX002209,AC00071,435.08,2023-07-24 16:01:27,Debit,San Francisco,D000513,109.211.212.135,M038,Online,78,1,2103.41,2024-11-04 08:11:15,51418,-40493388.0,0,0.0,Low
1713,TX002210,AC00404,127.78,2023-04-25 16:41:32,Debit,Miami,D000586,112.196.12.19,M050,ATM,170,1,1046.66,2024-11-04 08:10:26,38751,-48266934.0,0,0.0,Low
1714,TX002212,AC00235,545.87,2023-01-02 16:31:28,Debit,Miami,D000676,162.207.77.170,M026,Branch,41,1,4860.01,2024-11-04 08:09:44,47905,-58030696.0,0,0.0,Low
1715,TX002213,AC00228,21.21,2023-12-04 16:20:16,Debit,Nashville,D000338,105.87.212.115,M063,Online,37,1,9575.42,2024-11-04 08:07:18,73647,-29000822.0,0,0.0,Low
1716,TX002216,AC00290,1413.24,2023-11-06 18:59:24,Debit,New York,D000356,166.41.54.117,M016,ATM,199,1,7272.01,2024-11-04 08:11:26,40750,-31410722.0,0,0.0,Low
1717,TX002217,AC00042,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,52,1,1612.4,2024-11-04 08:08:38,14931,-53709644.0,0,0.0,Low
1718,TX002219,AC00248,590.68,2023-09-25 16:56:21,Debit,Washington,D000249,179.43.245.131,M037,Branch,23,1,852.2,2024-11-04 08:09:15,31451,-35046774.0,0,0.0,Low
1719,TX002220,AC00140,152.42,2023-10-23 16:45:37,Debit,San Jose,D000164,38.166.40.246,M057,ATM,176,1,9141.79,2024-11-04 08:12:18,40972,-32628401.0,0,0.0,Low
1720,TX002222,AC00225,615.16,2023-02-06 16:40:27,Debit,Boston,D000092,62.27.235.199,M080,Online,140,1,214.61,2024-11-04 08:06:37,99759,-55005970.0,0,0.0,Low
1721,TX002224,AC00385,220.52,2023-06-07 16:07:22,Debit,Seattle,D000512,47.82.77.181,M054,ATM,152,1,1793.09,2024-11-04 08:07:19,41582,-44553597.0,0,0.0,Low
1722,TX002225,AC00143,281.47,2023-08-18 17:02:15,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,142,1,4437.48,2024-11-04 08:11:13,95756,-38329738.0,0,0.0,Low
1723,TX002228,AC00291,1152.58,2023-09-13 17:58:16,Debit,Austin,D000159,197.162.55.147,M020,Branch,180,1,7567.17,2024-11-04 08:11:45,63823,-36080009.0,0,0.0,Low
1724,TX002229,AC00337,453.09,2023-06-05 16:24:22,Debit,San Jose,D000149,81.222.37.186,M088,Branch,97,1,6708.65,2024-11-04 08:08:12,58068,-44725430.0,0,0.0,Low
1725,TX002230,AC00332,424.47,2023-02-27 16:05:35,Debit,Oklahoma City,D000419,151.247.130.190,M050,Online,116,1,5491.55,2024-11-04 08:08:43,29208,-53193788.0,0,0.0,Low
1726,TX002231,AC00040,228.4,2023-01-05 16:22:12,Debit,Omaha,D000315,149.46.124.220,M060,ATM,116,1,9598.43,2024-11-04 08:09:36,10814,-57772044.0,0,0.0,Low
1727,TX002232,AC00089,67.17,2023-07-03 18:03:48,Debit,Seattle,D000564,101.223.82.253,M034,Online,48,1,14410.44,2024-11-04 08:08:55,17921,-42300307.0,0,0.0,Low
1728,TX002233,AC00231,284.89,2023-12-18 17:53:03,Debit,Atlanta,D000039,43.98.242.106,M042,Online,115,1,9738.6,2024-11-04 08:06:51,39057,-27785628.0,0,0.0,Low
1729,TX002234,AC00277,118.69,2023-02-13 18:36:21,Debit,Omaha,D000217,152.140.239.181,M029,Online,296,1,749.34,2024-11-04 08:10:00,23849,-54394419.0,0,0.0,Low
1730,TX002235,AC00465,221.33,2023-10-18 18:17:05,Debit,Louisville,D000383,77.7.223.184,M015,ATM,276,1,1185.43,2024-11-04 08:09:51,10137,-33054766.0,0,0.0,Low
1731,TX002238,AC00227,194.68,2023-04-24 16:32:48,Debit,Memphis,D000481,1.7.29.72,M002,Online,165,1,14494.18,2024-11-04 08:11:54,90669,-48353946.0,0,0.0,Low
1732,TX002239,AC00251,433.53,2023-10-19 17:06:57,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,231,1,6368.32,2024-11-04 08:09:08,61501,-32972531.0,0,0.0,Low
1733,TX002240,AC00298,178.26,2023-10-16 16:55:59,Debit,Oklahoma City,D000302,92.90.132.79,M003,ATM,59,1,1137.13,2024-11-04 08:08:51,69863,-33232372.0,0,0.0,Low
1734,TX002241,AC00315,207.65,2023-09-11 16:52:21,Debit,San Francisco,D000511,152.234.65.155,M066,Online,98,1,5143.8,2024-11-04 08:09:29,15574,-36256628.0,0,0.0,Low
1735,TX002242,AC00292,237.0,2023-02-10 16:50:10,Debit,Tucson,D000277,203.170.198.177,M076,Online,115,1,14021.4,2024-11-04 08:08:13,23569,-54659883.0,0,0.0,Low
1736,TX002243,AC00252,1169.59,2023-12-25 17:12:21,Debit,New York,D000484,142.184.68.230,M067,Online,114,1,5946.45,2024-11-04 08:11:33,92559,-27183552.0,0,0.0,Low
1737,TX002245,AC00384,517.68,2023-04-05 17:52:24,Debit,Omaha,D000076,59.145.242.13,M066,ATM,24,1,11305.81,2024-11-04 08:08:06,87255,-49990542.0,0,0.0,Low
1738,TX002246,AC00329,36.25,2023-11-27 18:28:57,Debit,Tucson,D000284,188.205.152.176,M059,Branch,76,1,193.06,2024-11-04 08:10:09,79491,-29598072.0,0,0.0,Low
1739,TX002247,AC00033,46.53,2023-06-22 17:27:50,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,34,1,4468.12,2024-11-04 08:07:22,26519,-43252772.0,0,0.0,Low
1740,TX002248,AC00003,207.47,2023-10-02 18:57:19,Debit,Miami,D000643,147.234.20.46,M045,ATM,12,1,1688.9,2024-11-04 08:07:01,77041,-34434582.0,0,0.0,Low
1741,TX002249,AC00429,199.7,2023-04-03 18:41:57,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,285,1,7574.45,2024-11-04 08:08:58,68224,-50160421.0,0,0.0,Low
1742,TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,167,3,3304.02,2024-11-04 08:07:58,98654,-44464302.0,1,2.0,Medium
1743,TX002252,AC00359,20.06,2023-04-19 16:41:27,Debit,Memphis,D000184,206.168.209.111,M017,ATM,144,1,445.21,2024-11-04 08:10:01,34852,-48785314.0,0,0.0,Low
1744,TX002253,AC00478,236.57,2023-09-01 17:51:34,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,112,1,3488.77,2024-11-04 08:06:31,17746,-37116897.0,0,0.0,Low
1745,TX002254,AC00236,0.32,2023-08-04 17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,136,1,7158.58,2024-11-04 08:09:57,13535,-39536721.0,0,0.0,Low
1746,TX002255,AC00085,14.28,2023-09-15 17:03:44,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,81,1,1597.51,2024-11-04 08:07:23,98003,-35910219.0,0,0.0,Low
1747,TX002257,AC00314,317.53,2023-02-24 18:25:34,Debit,Miami,D000034,137.33.78.168,M070,Online,104,1,6237.68,2024-11-04 08:06:39,99395,-53444465.0,0,0.0,Low
1748,TX002258,AC00056,74.67,2023-05-15 17:37:32,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,283,1,3449.35,2024-11-04 08:11:01,50971,-46535609.0,0,0.0,Low
1749,TX002260,AC00324,0.45,2023-07-26 17:29:24,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,172,1,8670.23,2024-11-04 08:10:09,29050,-40315245.0,0,0.0,Low
1750,TX002261,AC00095,364.13,2023-02-03 16:06:00,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,61,1,8198.0,2024-11-04 08:10:23,10592,-55267463.0,0,0.0,Low
1751,TX002262,AC00086,340.13,2023-02-06 17:23:52,Debit,Mesa,D000203,165.35.58.173,M029,Branch,32,3,1149.74,2024-11-04 08:11:48,24167,-55003676.0,1,2.0,Medium
1752,TX002263,AC00279,15.81,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,11,4,8384.85,2024-11-04 08:12:06,83575,-52925711.0,1,3.0,Medium
1753,TX002264,AC00431,222.66,2023-06-28 16:05:19,Debit,Detroit,D000106,35.67.21.23,M038,Online,88,1,14466.38,2024-11-04 08:10:50,21278,-42739531.0,0,0.0,Low
1754,TX002265,AC00369,638.24,2023-03-09 18:04:32,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,64,1,5695.78,2024-11-04 08:11:49,40877,-52322837.0,0,0.0,Low
1755,TX002266,AC00089,241.21,2023-09-25 16:37:04,Debit,Omaha,D000264,116.237.223.50,M037,ATM,108,1,1220.86,2024-11-04 08:09:16,40903,-35047932.0,0,0.0,Low
1756,TX002267,AC00035,171.16,2023-09-28 16:33:08,Debit,New York,D000459,147.119.62.178,M058,Online,42,1,6126.5,2024-11-04 08:11:02,48945,-34789074.0,0,0.0,Low
1757,TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,118,1,2861.65,2024-11-04 08:06:27,13997,-48785266.0,1,2.0,Medium
1758,TX002270,AC00197,25.77,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,Online,18,1,4331.54,2024-11-04 08:06:40,37779,-34443249.0,0,0.0,Low
1759,TX002271,AC00396,789.8,2023-07-10 16:04:39,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,94,1,13948.09,2024-11-04 08:07:32,95067,-41702573.0,0,0.0,Low
1760,TX002273,AC00268,1454.52,2023-09-22 16:13:06,Debit,Miami,D000598,34.169.232.37,M088,ATM,20,1,1189.03,2024-11-04 08:07:18,27394,-35308452.0,1,2.0,Medium
1761,TX002274,AC00357,806.97,2023-03-07 17:48:05,Debit,Seattle,D000691,193.221.15.59,M028,Online,11,1,102.2,2024-11-04 08:08:53,68434,-52496448.0,0,0.0,Low
